ภาคกลาง,ชาย,จำแนกอายุไม่ได้,178708,165660,163228,170550,180245,223686,226606,238965,246109,247667
ภาคกลาง,หญิง,รวม,8151490,8229080,8317407,8395756,8484204,8598248,8667967,8743939,8813789,8874493
ภาคกลาง,หญิง,วัยเด็ก (0-14 ปี),1470911,1453019,1435945,1424062,1421305,1412212,1405358,1396683,1383535,1363682
ภาคกลาง,หญิง,วัยแรงงาน (15-59 ปี),5479840,5541515,5591671,5583125,5606990,5641014,5663179,5674226,5683359,5688033
ภาคกลาง,หญิง,วัยสูงอายุ (60 ปีขึ้นไป),1070723,1119323,1172949,1265332,1324377,1373211,1423892,1489125,1557293,1631844
ภาคกลาง,หญิง,จำแนกอายุไม่ได้,130016,115223,116842,123237,131532,171811,175538,183905,189602,190934
สมุทรปราการ,รวม,รวม,1185180,1203223,1223302,1241610,1261530,1279310,1293553,1310766,1326608,1344875
สมุทรปราการ,รวม,วัยเด็ก (0-14 ปี),228708,226719,224775,223992,223754,222304,221763,221201,220258,218726
สมุทรปราการ,รวม,วัยแรงงาน (15-59 ปี),818326,833916,846386,851035,860113,868127,874428,880427,886096,894049
สมุทรปราการ,รวม,วัยสูงอายุ (60 ปีขึ้นไป),120064,127034,135073,147885,156650,164744,172240,181703,191404,202635
สมุทรปราการ,รวม,จำแนกอายุไม่ได้,18082,15554,17068,18698,21013,24135,25122,27435,28850,29465
สมุทรปราการ,ชาย,รวม,572079,579927,588975,596744,605702,613778,619911,627493,634679,642774
สมุทรปราการ,ชาย,วัยเด็ก (0-14 ปี),117008,116248,115426,115170,114926,114161,113943,113733,113376,112726
สมุทรปราการ,ชาย,วัยแรงงาน (15-59 ปี),393173,400217,405846,407683,411939,415842,418763,421350,424304,427873
สมุทรปราการ,ชาย,วัยสูงอายุ (60 ปีขึ้นไป),51481,54398,57810,63211,66950,70247,73344,77273,81268,86062
สมุทรปราการ,ชาย,จำแนกอายุไม่ได้,10417,9064,9893,10680,11887,13528,13861,15137,15731,16113
สมุทรปราการ,หญิง,รวม,613101,623296,634327,644866,655828,665532,673642,683273,691929,702101
สมุทรปราการ,หญิง,วัยเด็ก (0-14 ปี),111700,110471,109349,108822,108828,108143,107820,107468,106882,106000
สมุทรปราการ,หญิง,วัยแรงงาน (15-59 ปี),425153,433699,440540,443352,448174,452285,455665,459077,461792,466176
สมุทรปราการ,หญิง,วัยสูงอายุ (60 ปีขึ้นไป),68583,72636,77263,84674,89700,94497,98896,104430,110136,116573
สมุทรปราการ,หญิง,จำแนกอายุไม่ได้,7665,6490,7175,8018,9126,10607,11261,12298,13119,13352
นนทบุรี,รวม,รวม,1101743,1122627,1141673,1156271,1173870,1193711,1211924,1229735,1246295,1265387
นนทบุรี,รวม,วัยเด็ก (0-14 ปี),195199,192545,190813,189389,188980,188136,187955,187310,185809,184270
นนทบุรี,รวม,วัยแรงงาน (15-59 ปี),754698,770726,782072,785951,793141,801481,809754,815315,820780,828480
นนทบุรี,รวม,วัยสูงอายุ (60 ปีขึ้นไป),136677,144961,153994,165484,175270,185630,195663,207129,218974,231419
นนทบุรี,รวม,จำแนกอายุไม่ได้,15169,14395,14794,15447,16479,18464,18552,19981,20732,21218
นนทบุรี,ชาย,รวม,518161,527269,535711,542196,549941,559119,566778,574500,581620,589949
นนทบุรี,ชาย,วัยเด็ก (0-14 ปี),100180,98865,98007,97366,97133,96763,96774,96435,95516,94551
นนทบุรี,ชาย,วัยแรงงาน (15-59 ปี),348724,356145,361546,363824,367273,371463,375419,378018,380810,384982
นนทบุรี,ชาย,วัยสูงอายุ (60 ปีขึ้นไป),60852,64232,67926,72451,76429,80661,84419,89094,94005,98852
นนทบุรี,ชาย,จำแนกอายุไม่ได้,8405,8027,8232,8555,9106,10232,10166,10953,11289,11564
นนทบุรี,หญิง,รวม,583582,595358,605962,614075,623929,634592,645146,655235,664675,675438
นนทบุรี,หญิง,วัยเด็ก (0-14 ปี),95019,93680,92806,92023,91847,91373,91181,90875,90293,89719
นนทบุรี,หญิง,วัยแรงงาน (15-59 ปี),405974,414581,420526,422127,425868,430018,434335,437297,439970,443498
นนทบุรี,หญิง,วัยสูงอายุ (60 ปีขึ้นไป),75825,80729,86068,93033,98841,104969,111244,118035,124969,132567
นนทบุรี,หญิง,จำแนกอายุไม่ได้,6764,6368,6562,6892,7373,8232,8386,9028,9443,9654
ปทุมธานี,รวม,รวม,985643,1010898,1033837,1053158,1074058,1094249,1111376,1129115,1146092,1163604
ปทุมธานี,รวม,วัยเด็ก (0-14 ปี),195477,194104,193689,194220,195451,195634,196035,196077,195348,193415
ปทุมธานี,รวม,วัยแรงงาน (15-59 ปี),685867,706886,722926,730507,741512,752503,761359,769448,777576,786636
ปทุมธานี,รวม,วัยสูงอายุ (60 ปีขึ้นไป),92774,98916,105595,115878,123370,129937,137191,145575,154239,164358
ปทุมธานี,รวม,จำแนกอายุไม่ได้,11525,10992,11627,12553,13725,16175,16791,18015,18929,19195
ปทุมธานี,ชาย,รวม,469034,480467,491124,500610,510261,519952,527945,536033,543652,552156
ปทุมธานี,ชาย,วัยเด็ก (0-14 ปี),100488,99853,99603,99990,100426,100703,100766,100818,100370,99716
ปทุมธานี,ชาย,วัยแรงงาน (15-59 ปี),321390,331016,338756,343005,348471,353773,358153,362022,365914,370640
ปทุมธานี,ชาย,วัยสูงอายุ (60 ปีขึ้นไป),40293,42961,45846,50115,53289,56140,59208,62734,66441,70748
ปทุมธานี,ชาย,จำแนกอายุไม่ได้,6863,6637,6919,7500,8075,9336,9818,10459,10927,11052
ปทุมธานี,หญิง,รวม,516609,530431,542713,552548,563797,574297,583431,593082,602440,611448
ปทุมธานี,หญิง,วัยเด็ก (0-14 ปี),94989,94251,94086,94230,95025,94931,95269,95259,94978,93699
ปทุมธานี,หญิง,วัยแรงงาน (15-59 ปี),364477,375870,384170,387502,393041,398730,403206,407426,411662,415996
ปทุมธานี,หญิง,วัยสูงอายุ (60 ปีขึ้นไป),52481,55955,59749,65763,70081,73797,77983,82841,87798,93610
ปทุมธานี,หญิง,จำแนกอายุไม่ได้,4662,4355,4708,5053,5650,6839,6973,7556,8002,8143
พระนครศรีอยุธยา,รวม,รวม,782096,787653,793509,797970,803599,808360,810320,813852,817441,820188
พระนครศรีอยุธยา,รวม,วัยเด็ก (0-14 ปี),145715,143475,140994,139568,139079,138313,136661,134898,132993,130601
พระนครศรีอยุธยา,รวม,วัยแรงงาน (15-59 ปี),521623,526996,531207,528935,530080,531843,532697,532942,532957,532459
พระนครศรีอยุธยา,รวม,วัยสูงอายุ (60 ปีขึ้นไป),105639,109498,113442,121508,126247,129585,132790,137559,142868,148442
พระนครศรีอยุธยา,รวม,จำแนกอายุไม่ได้,9119,7684,7866,7959,8193,8619,8172,8453,8623,8686
พระนครศรีอยุธยา,ชาย,รวม,377833,380310,382941,384912,387533,389474,390365,392083,393570,394901
พระนครศรีอยุธยา,ชาย,วัยเด็ก (0-14 ปี),75044,73874,72635,71936,71678,71165,70377,69476,68522,67225
พระนครศรีอยุธยา,ชาย,วัยแรงงาน (15-59 ปี),252980,255676,257671,256967,257679,258530,259090,259596,259623,259747
พระนครศรีอยุธยา,ชาย,วัยสูงอายุ (60 ปีขึ้นไป),44414,46135,47898,51238,53275,54647,56133,58073,60411,62860
พระนครศรีอยุธยา,ชาย,จำแนกอายุไม่ได้,5395,4625,4737,4771,4901,5132,4765,4938,5014,5069
พระนครศรีอยุธยา,หญิง,รวม,404263,407343,410568,413058,416066,418886,419955,421769,423871,425287
พระนครศรีอยุธยา,หญิง,วัยเด็ก (0-14 ปี),70671,69601,68359,67632,67401,67148,66284,65422,64471,63376
พระนครศรีอยุธยา,หญิง,วัยแรงงาน (15-59 ปี),268643,271320,273536,271968,272401,273313,273607,273346,273334,272712
พระนครศรีอยุธยา,หญิง,วัยสูงอายุ (60 ปีขึ้นไป),61225,63363,65544,70270,72972,74938,76657,79486,82457,85582
พระนครศรีอยุธยา,หญิง,จำแนกอายุไม่ได้,3724,3059,3129,3188,3292,3487,3407,3515,3609,3617
อ่างทอง,รวม,รวม,284970,284061,283882,283732,283568,283173,282404,281187,280840,279654
อ่างทอง,รวม,วัยเด็ก (0-14 ปี),49108,47905,46638,45887,45265,44529,43804,42818,41936,40775
อ่างทอง,รวม,วัยแรงงาน (15-59 ปี),187918,187394,187017,184302,183211,182087,181019,179035,177813,175848
อ่างทอง,รวม,วัยสูงอายุ (60 ปีขึ้นไป),44356,45762,47448,50733,52275,53695,54729,56390,58128,60046
อ่างทอง,รวม,จำแนกอายุไม่ได้,3588,3000,2779,2810,2817,2862,2852,2944,2963,2985
อ่างทอง,ชาย,รวม,136825,136354,136201,136237,136202,135907,135413,134830,134592,134095
อ่างทอง,ชาย,วัยเด็ก (0-14 ปี),25271,24718,24053,23687,23379,22988,22491,21979,21455,20900
อ่างทอง,ชาย,วัยแรงงาน (15-59 ปี),91184,90982,90925,89879,89505,89036,88636,87828,87308,86570
อ่างทอง,ชาย,วัยสูงอายุ (60 ปีขึ้นไป),18316,18916,19609,21038,21700,22257,22688,23386,24165,24957
อ่างทอง,ชาย,จำแนกอายุไม่ได้,2054,1738,1614,1633,1618,1626,1598,1637,1664,1668
อ่างทอง,หญิง,รวม,148145,147707,147681,147495,147366,147266,146991,146357,146248,145559
อ่างทอง,หญิง,วัยเด็ก (0-14 ปี),23837,23187,22585,22200,21886,21541,21313,20839,20481,19875
อ่างทอง,หญิง,วัยแรงงาน (15-59 ปี),96734,96412,96092,94423,93706,93051,92383,91207,90505,89278
อ่างทอง,หญิง,วัยสูงอายุ (60 ปีขึ้นไป),26040,26846,27839,29695,30575,31438,32041,33004,33963,35089
อ่างทอง,หญิง,จำแนกอายุไม่ได้,1534,1262,1165,1177,1199,1236,1254,1307,1299,1317
ลพบุรี,รวม,รวม,755854,756127,758059,757970,758406,758655,757321,757273,758733,755556
ลพบุรี,รวม,วัยเด็ก (0-14 ปี),134719,131982,129230,126619,124595,122185,120322,118103,115822,112717
ลพบุรี,รวม,วัยแรงงาน (15-59 ปี),504492,505843,506357,501663,499653,498650,495945,492766,491072,485383
ลพบุรี,รวม,วัยสูงอายุ (60 ปีขึ้นไป),98482,101860,106020,113124,117465,121213,124703,129842,135006,140685
ลพบุรี,รวม,จำแนกอายุไม่ได้,18161,16442,16452,16564,16693,16607,16351,16562,16833,16771
ลพบุรี,ชาย,รวม,379370,379805,380621,380306,380540,380523,379745,379618,381080,378813
ลพบุรี,ชาย,วัยเด็ก (0-14 ปี),69577,68221,66738,65353,64319,63024,62075,60878,59603,58074
ลพบุรี,ชาย,วัยแรงงาน (15-59 ปี),254379,255337,255778,253755,253056,252939,251671,250191,250458,247186
ลพบุรี,ชาย,วัยสูงอายุ (60 ปีขึ้นไป),43855,45342,47175,50183,52045,53679,55185,57577,59862,62469
ลพบุรี,ชาย,จำแนกอายุไม่ได้,11559,10905,10930,11015,11120,10881,10814,10972,11157,11084
ลพบุรี,หญิง,รวม,376484,376322,377438,377664,377866,378132,377576,377655,377653,376743
ลพบุรี,หญิง,วัยเด็ก (0-14 ปี),65142,63761,62492,61266,60276,59161,58247,57225,56219,54643
ลพบุรี,หญิง,วัยแรงงาน (15-59 ปี),250113,250506,250579,247908,246597,245711,244274,242575,240614,238197
ลพบุรี,หญิง,วัยสูงอายุ (60 ปีขึ้นไป),54627,56518,58845,62941,65420,67534,69518,72265,75144,78216
ลพบุรี,หญิง,จำแนกอายุไม่ได้,6602,5537,5522,5549,5573,5726,5537,5590,5676,5687
สิงห์บุรี,รวม,รวม,214661,213587,213216,212690,212158,211426,210588,210088,209377,208446
สิงห์บุรี,รวม,วัยเด็ก (0-14 ปี),35491,34633,33870,33154,32660,32027,31525,30801,30058,29347
สิงห์บุรี,รวม,วัยแรงงาน (15-59 ปี),140638,139814,138959,136485,135201,134155,132970,131708,130301,128536
สิงห์บุรี,รวม,วัยสูงอายุ (60 ปีขึ้นไป),35467,36607,37851,40505,41816,42744,43712,45156,46600,48135
สิงห์บุรี,รวม,จำแนกอายุไม่ได้,3065,2533,2536,2546,2481,2500,2381,2423,2418,2428
สิงห์บุรี,ชาย,รวม,102606,101932,101743,101384,101181,100849,100377,100132,99673,99265
สิงห์บุรี,ชาย,วัยเด็ก (0-14 ปี),18188,17714,17324,16882,16688,16429,16191,15897,15536,15203
สิงห์บุรี,ชาย,วัยแรงงาน (15-59 ปี),67854,67491,67140,66129,65625,65247,64722,64157,63513,62786
สิงห์บุรี,ชาย,วัยสูงอายุ (60 ปีขึ้นไป),14878,15315,15877,16954,17496,17814,18172,18756,19303,19957
สิงห์บุรี,ชาย,จำแนกอายุไม่ได้,1686,1412,1402,1419,1372,1359,1292,1322,1321,1319
สิงห์บุรี,หญิง,รวม,112055,111655,111473,111306,110977,110577,110211,109956,109704,109181
สิงห์บุรี,หญิง,วัยเด็ก (0-14 ปี),17303,16919,16546,16272,15972,15598,15334,14904,14522,14144
สิงห์บุรี,หญิง,วัยแรงงาน (15-59 ปี),72784,72323,71819,70356,69576,68908,68248,67551,66788,65750
สิงห์บุรี,หญิง,วัยสูงอายุ (60 ปีขึ้นไป),20589,21292,21974,23551,24320,24930,25540,26400,27297,28178
สิงห์บุรี,หญิง,จำแนกอายุไม่ได้,1379,1121,1134,1127,1109,1141,1089,1101,1097,1109
ชัยนาท,รวม,รวม,334934,333256,333172,332769,332283,331655,330431,329722,328263,326611
ชัยนาท,รวม,วัยเด็ก (0-14 ปี),55748,54487,53432,52422,51747,51050,50465,49778,48714,47308
ชัยนาท,รวม,วัยแรงงาน (15-59 ปี),220824,219736,218993,215705,213766,212192,210261,208063,205627,203034
ชัยนาท,รวม,วัยสูงอายุ (60 ปีขึ้นไป),53621,55305,57053,60972,63060,64626,66096,68227,70260,72628
ชัยนาท,รวม,จำแนกอายุไม่ได้,4741,3728,3694,3670,3710,3787,3609,3654,3662,3641
ชัยนาท,ชาย,รวม,161719,160884,160769,160542,160303,159876,159154,158773,157944,157132
ชัยนาท,ชาย,วัยเด็ก (0-14 ปี),28734,28043,27502,27001,26629,26210,25956,25574,25060,24354
ชัยนาท,ชาย,วัยแรงงาน (15-59 ปี),107398,107040,106721,105439,104639,103999,103023,102106,100978,99959
ชัยนาท,ชาย,วัยสูงอายุ (60 ปีขึ้นไป),23084,23864,24618,26198,27106,27710,28324,29190,30012,30944
ชัยนาท,ชาย,จำแนกอายุไม่ได้,2503,1937,1928,1904,1929,1957,1851,1903,1894,1875
ชัยนาท,หญิง,รวม,173215,172372,172403,172227,171980,171779,171277,170949,170319,169479
ชัยนาท,หญิง,วัยเด็ก (0-14 ปี),27014,26444,25930,25421,25118,24840,24509,24204,23654,22954
ชัยนาท,หญิง,วัยแรงงาน (15-59 ปี),113426,112696,112272,110266,109127,108193,107238,105957,104649,103075
ชัยนาท,หญิง,วัยสูงอายุ (60 ปีขึ้นไป),30537,31441,32435,34774,35954,36916,37772,39037,40248,41684
ชัยนาท,หญิง,จำแนกอายุไม่ได้,2238,1791,1766,1766,1781,1830,1758,1751,1768,1766
สระบุรี,รวม,รวม,617384,620454,625689,629216,633460,637673,640065,642040,645024,645911
สระบุรี,รวม,วัยเด็ก (0-14 ปี),118850,117146,115440,114031,113632,112625,111773,110466,108829,106732
สระบุรี,รวม,วัยแรงงาน (15-59 ปี),412988,416595,420343,419626,420609,421938,421799,420981,420771,419257
สระบุรี,รวม,วัยสูงอายุ (60 ปีขึ้นไป),72555,75457,78528,83950,87417,90647,93929,97988,102582,107244
สระบุรี,รวม,จำแนกอายุไม่ได้,12991,11256,11378,11609,11802,12463,12564,12605,12842,12678
สระบุรี,ชาย,รวม,305472,306986,309848,311374,313285,315057,315959,316489,318128,318243
สระบุรี,ชาย,วัยเด็ก (0-14 ปี),61340,60585,59742,58995,58767,58183,57624,56926,56044,54934
สระบุรี,ชาย,วัยแรงงาน (15-59 ปี),204686,206656,208905,208737,209418,210191,210181,209614,209984,209338
